MCT_NM,OP_YMD,ADDR,pk
새별하노이,20220914,제주 서귀포시 대정읍 보성리 2548번지 에듀골드힐더클래식아파트 101동 1호,3975
새서울두루치기,20190116,제주 서귀포시 서귀동 582번지,3976
새손숯불갈비,20230105,제주 제주시 노형동 1052-20번지 1층,3977
새솔숯불갈비,20180312,제주 서귀포시 동홍동 1585번지,3978
새아침해장국,20231120,제주 제주시 도련일동 2191-9번지 1층,3979
새연교횟집,20181204,제주 서귀포시 서귀동 633-4번지 11호,3980
새재암식당,20190103,제주 제주시 한림읍 협재리 1748-3번지,3981
새큰이가든,20060314,제주 제주시 애월읍 애월리 72-5번지,3982
새한라회관,20150706,제주 제주시 한림읍 한림리 940-4번지,3983
새향원분식,20110329,제주 서귀포시 서귀동 420-8번지,3984
색달가든,20190212,제주 제주시 이도이동 1039-14번지,3985
색달계절음식점,20190627,제주 서귀포시 색달동 2822-9번지,3986
색달그때그집,20221108,제주 서귀포시 중문동 1430-4번지 1층,3987
색달돈가,20221101,제주 서귀포시 색달동 1875-5번지,3988
색달로망스,20160801,제주 서귀포시 색달동 1937-4번지 201호,3989
색달바당,20210115,제주 서귀포시 색달동 1898-1번지 1층,3990
색달어멍,20200623,제주 서귀포시 색달동 2235-3번지,3991
색달해장,20191125,제주 서귀포시 대포동 771-5번지,3992
샌드베베(SAND BEBE),20230421,제주 서귀포시 서귀동 292-21번지,3993
샌드잇츠,20210525,제주 제주시 연동 1400-1번지 1층,3994
샐러데이즈제주삼화점,20200831,제주 제주시 삼양이동 2171-10번지 1층,3995
샐러드바스켓,20220527,제주 제주시 연동 272-27번지 1층,3996
샐러드바스켓 제주,20180709,제주 제주시 노형동 1295-3번지 우주파크 1층,3997
샐러디 제주노형점,20221020,제주 제주시 노형동 719-2번지 지하1층 103호,3998
생고기통김치찌개,20160419,제주 제주시 한림읍 한림리 1371-18번지,3999
생돈구이촌,20110405,제주 제주시 노형동 1277-5번지,4000
생돈우리,20101110,제주 제주시 노형동 3608번지 1동 2층,4001
생방송호프,20180316,제주 제주시 한림읍 한림리 1314-57번지,4002
생선명가거북명태,20230816,제주 서귀포시 표선면 하천리 1101-2번지,4003
생원전복,20020105,제주 서귀포시 안덕면 화순리 1040-5번지,4004
생이소리,20200630,제주 제주시 봉개동 234-236번지,4005
생활맥주 제주연동점,20201028,제주 제주시 연동 273-16번지 1층,4006
샤르망,20181105,제주 서귀포시 서귀동 498번지 2층,4007
샤부돈,20191231,제주 제주시 도남동 800번지 도남1차E편한세상아파트 상가동 102호,4008
샤브마니아 신서귀포점,20210812,제주 서귀포시 법환동 735-4번지 1층,4009
샤브마니아 제주삼화점,20210503,제주 제주시 도련일동 1992-1번지 1층,4010
샤브마니아 제주스카이워터쇼점,20220713,제주 제주시 구좌읍 송당리 2764-1번지 1층 3호,4011
샤브마니아 제주아라점,20200703,제주 제주시 아라일동 6035-1번지 1층 104호,4012
샤브마니아제주노형점,20210208,제주 제주시 노형동 3813번지 1층,4013
샤브마니아제주외도점,20230419,제주 제주시 외도일동 626-1번지 2층,4014
샤브쌈주머니아라점,20231120,제주 제주시 아라이동 3011-20번지,4015
샤브앤샤브,20220616,제주 제주시 아라일동 6116-5번지 2층,4016
샤브앤샤브 일도점,20221219,제주 제주시 이도이동 408-2번지 2층,4017
샤브향신제주점,20120627,제주 제주시 노형동 1053-3번지,4018
샤오바오우육면 한라대점,20220414,제주 제주시 노형동 756-1번지 1층,4019
샤오츠,20190225,제주 서귀포시 성산읍 성산리 391-3번지 제주성산리치유클래시아아파트 102동 103호 리치유클래시아,4020
샤인,20190521,제주 제주시 일도이동 67-7번지 1층,4021
샤커,20221011,제주 제주시 외도일동 550-7번지 2층,4022
샨티,20161103,제주 제주시 이도이동 1181-9번지 이도이동,4023
서가도삼계탕,20220228,제주 제주시 용담일동 2-7번지,4024
서가앤쿡 제주점,20170201,제주 제주시 건입동 1443-2번지 1층,4025
서가장인곱창,20210105,제주 서귀포시 안덕면 서광리 산 35-16번지 F003동 1층 PLOTA호,4026
서광로32길27,20220711,제주 제주시 이도이동 1767-17번지 1층,4027
서광마을국수,20200730,제주 서귀포시 안덕면 서광리 산 24번지 F004동,4028
서광보말칼국수,20180529,제주 서귀포시 안덕면 서광리 716-1번지,4029
서광우리집식당,20120628,제주 서귀포시 안덕면 서광리 1389-1번지 서광우리집식당,4030
서광춘희,20140220,제주 서귀포시 안덕면 서광리 141-10번지,4031
서귀동순대나이트마켓,20201229,제주 서귀포시 서귀동 128-6번지 1층,4032
서귀샌드,20210901,제주 서귀포시 서귀동 314-2번지 1층,4033
서귀정,20220715,제주 서귀포시 법환동 735-9번지 서귀포시,4034
서귀주택,20221108,제주 서귀포시 서귀동 294-27번지 1층,4035
서귀집,20230920,제주 서귀포시 토평동 627-1번지 201동 201호,4036
서귀포 목마,20150224,제주 서귀포시 서귀동 319-9번지,4037
서귀포7080라이브카페,20220511,제주 서귀포시 서귀동 321-1번지 1층,4038
서귀포갈비,20211022,제주 서귀포시 동홍동 450-69번지,4039
서귀포갈비,20230803,제주 서귀포시 동홍동 450-69번지,4040
서귀포강정지구파리바게뜨,20170222,제주 서귀포시 강정동 1416-3번지 강정지예타운 1층 102호,4041
서귀포고기국수,20110307,제주 서귀포시 서귀동 30-1번지,4042
서귀포괸당네갈치요리집,20030207,제주 서귀포시 서귀동 42번지,4043
서귀포국수마을,20171122,제주 서귀포시 서귀동 294-24번지 1층,4044
서귀포낭만족발,20220718,제주 서귀포시 서귀동 423-12번지,4045
서귀포농협하나로마트,20190426,제주 서귀포시 토평동 880-1번지,4046
서귀포돈사촌,20100506,제주 서귀포시 동홍동 437-3번지,4047
서귀포동경우동본점,20170524,제주 서귀포시 서귀동 301-19번지 서귀동,4048
서귀포램,20220919,제주 서귀포시 서귀동 310-18번지,4049
서귀포막창우야지,20230817,제주 서귀포시 서귀동 423-9번지 1층,4050
서귀포모녀식당,20221229,제주 제주시 연동 313-49번지,4051
서귀포밀면,20220810,제주 서귀포시 토평동 1275번지,4052
서귀포백돼지,20160219,제주 제주시 연동 322-16번지 1층,4053
서귀포백돼지,20220428,제주 서귀포시 서귀동 778-1번지,4054
서귀포시축산업협동조합축산물플라자,20060224,제주 서귀포시 안덕면 서광리 985-10번지,4055
서귀포시축산업협동조합흑한우명,20100820,제주 서귀포시 토평동 262-1번지,4056
서귀포신용이식당,20130328,제주 제주시 노형동 2523-5번지,4057
서귀포신용이식당,20230901,제주 제주시 노형동 2523-5번지,4058
서귀포쑥보리빵,20200323,제주 서귀포시 동홍동 1460-12번지 1층,4059
서귀포어시장,20071129,제주 서귀포시 서귀동 193번지,4060
서귀포웨딩홀,20141017,제주 서귀포시 서귀동 523-1번지,4061
서귀포이고집,20190221,제주 서귀포시 동홍동 431-1번지 1층,4062
서귀포일터나눔 지역자활센터 - 엄블랑디,20200323,제주 서귀포시 서귀동 330-25번지 서귀동,4063
서귀포장수해장국,20131017,제주 서귀포시 법환동 736번지,4064
서귀포존슨펍,20100614,제주 서귀포시 강정동 207-1번지,4065
서귀포중문점 더벤티,20210716,제주 서귀포시 중문동 1884-1번지 101동 1호,4066
서귀포차이나타운,20140106,제주 서귀포시 토평동 2712번지,4067
서귀포토속촌,20160602,제주 서귀포시 동홍동 357-6번지,4068
서귀포통큰장어,20200522,제주 서귀포시 동홍동 435-1번지 1층,4069
서귀포파리바게뜨,20011112,제주 서귀포시 서귀동 251-16번지,4070
서귀포하르방식당,20190828,제주 서귀포시 서귀동 313-5번지 1층,4071
서귀포해뜨는집,20161219,제주 서귀포시 서귀동 279-27번지 서귀동,4072
서귀포해장국의전설,20221006,제주 서귀포시 호근동 1549-1번지 호근동,4073
서귀포호,20180508,제주 서귀포시 서귀동 309-10번지,4074
서귀포홍가네삼겹살,20120314,제주 서귀포시 서귀동 258-4번지,4075
서귀포화정식당,20151116,제주 서귀포시 서귀동 320-10번지,4076
서귀포흑돈,20141118,제주 서귀포시 토평동 551-2번지,4077
서귀포흑돼지명가,19910503,제주 서귀포시 호근동 431-8번지,4078
서도가든,20000322,제주 제주시 화북일동 1947-25번지 화북백록연립 101호,4079
서림칡냉면,20050502,제주 제주시 화북일동 1948-19번지,4080
서림향,20181113,제주 서귀포시 서호동 385번지 1층,4081
서문뒷고기,20100316,제주 제주시 삼도이동 821-2번지,4082
서문시청점,20080912,제주 제주시 이도이동 1773-20번지,4083
서문식당,20210630,제주 서귀포시 표선면 성읍리 766-1번지,4084
서민갈비,20201127,제주 서귀포시 서홍동 256-5번지 1층,4085
서민당,20160718,제주 제주시 이도이동 426-3번지 1층,4086
서바다한우정육식당,20211022,제주 제주시 오라이동 3295-5번지 1층,4087
서바당횟집,20131212,제주 서귀포시 대정읍 가파리 716번지,4088
서부두,20140619,제주 제주시 건입동 1319-15번지,4089
서부두초가장,20080821,제주 제주시 건입동 1319-31번지,4090
서부식당,20210329,제주 제주시 한림읍 한림리 1314-134번지 1층,4091
서사라모이세해장국직영점,20220715,제주 제주시 용담일동 2817-26번지 대도빌라 101호,4092
서서 아이스크림 할인점,20210803,제주 제주시 노형동 1051-5번지 노형위더스빌15차 102호,4093
서서 아이스크림 할인점,20220825,제주 제주시 월평동 717번지 JDC제주첨단리슈빌아파트 상가동 102호,4094
서서방숯불갈비 일도점,20220726,제주 제주시 일도이동 49번지 1층,4095
서서방숯불닭갈비,20171219,제주 제주시 연동 273-15번지 1층,4096
서서방숯불닭갈비아라점,20210325,제주 제주시 아라일동 6092-11번지,4097
서서아이스크림 연동점,20221116,제주 제주시 연동 2326-6번지 1층,4098
서서아이스크림노형해모로점,20230426,제주 제주시 노형동 943번지 노형해모로루엔아파트 103동 1층 103호 상가,4099
서연가,20220207,제주 서귀포시 서귀동 254-11번지,4100
서연국수,20231011,제주 제주시 구좌읍 송당리 2600-7번지 1층,4101
서영이네 해돈가,20211025,제주 제주시 연동 281-16번지 1층,4102
서영횟집,20100421,제주 서귀포시 서귀동 286-14번지,4103
서오릉다슬기제주점,20031008,제주 제주시 이도이동 1176-20번지,4104
서울 돈까스&김밥,20150603,제주 서귀포시 남원읍 남원리 214-6번지,4105
서울감자탕2호점,20150925,제주 서귀포시 남원읍 남원리 92-2번지,4106
서울곱창,20200416,제주 서귀포시 대정읍 하모리 940-6번지 충,4107
서울국수가게,20180416,제주 제주시 구좌읍 세화리 1500-24번지,4108
서울명동칼국수,20121018,제주 제주시 조천읍 신촌리 646-1번지 서울명동칼국수,4109
서울분식,20160512,제주 제주시 일도일동 1103-8번지,4110
서울불고기,20180123,제주 서귀포시 동홍동 650-8번지,4111
서울빈대떡,20051221,제주 제주시 이도이동 408-5번지,4112
서울식당,20190215,제주 제주시 조천읍 함덕리 1002-24번지 1층,4113
서울앵무새,20220525,제주 서귀포시 색달동 1045번지,4114
서울풍미탑동점,20031011,제주 제주시 삼도이동 1192-13번지,4115
서원,20160407,제주 서귀포시 하원동 488-6번지 1층,4116
서유기마라탕,20120208,제주 제주시 노형동 3111번지,4117
서유기마라탕,20160425,제주 서귀포시 안덕면 서광리 산 24번지 F 5동 1층,4118
서유기마라탕 제주대점,20220922,제주 제주시 아라이동 34-14번지 2층,4119
서유기사방채,20231129,제주 제주시 노형동 3111번지 1층,4120
서은이네생고기,20180529,제주 제주시 연동 274-30번지 1층,4121
서작가 초밥집,20161121,제주 서귀포시 서귀동 573-1번지,4122
서정,20170316,제주 서귀포시 서홍동 449-8번지,4123
서진갈비식당,20040515,제주 서귀포시 하효동 360번지,4124
서진돈까스,20140609,제주 서귀포시 성산읍 성산리 181-2번지 1층,4125
서진이네해장국 24시감자탕,20220307,제주 제주시 연동 262-28번지 1층,4126
서진이네해장국24시감자탕본점,20220714,제주 제주시 노형동 938-9번지,4127
서진향해장국,20200406,제주 제주시 영평동 2111번지 1층,4128
서진향해장국성산점,20210803,제주 서귀포시 성산읍 성산리 363-5번지 1층,4129
서진향해장국신제주점,20221108,제주 제주시 연동 524-10번지 1층,4130
서쪽부엌 서부두점,20230524,제주 제주시 건입동 1435-2번지 2층 4호,4131
서프스시,20221122,제주 서귀포시 중문동 2135-5번지 1층,4132
서향해장국,20220808,제주 제주시 조천읍 함덕리 4149-3번지 1층,4133
서호회관,20230818,제주 서귀포시 서호동 1605번지 E동 지2층 호,4134
서홀포가든,20131210,제주 제주시 삼양일동 1658-4번지,4135
서홍반점,20221216,제주 서귀포시 서홍동 250-4번지 1층,4136
서흘길맥,20230111,제주 제주시 삼양일동 1643-21번지 1층,4137
서흘포가든,20231116,제주 제주시 삼양일동 1658-4번지,4138
서흘포가든서사라점,20171010,제주 제주시 오라일동 2453-19번지 1층,4139
석경제주함덕점,20221019,제주 제주시 조천읍 함덕리 3030번지 1층,4140
석경초밥,20160912,제주 서귀포시 서귀동 320-10번지 1층,4141
석도,20160613,제주 서귀포시 서귀동 726-6번지,4142
석봉이네,20201208,제주 제주시 노형동 758-18번지 1층,4143
석인장,20210817,제주 제주시 일도이동 163-23번지 1층,4144
석정삼계탕,20070327,제주 제주시 화북일동 4145-13번지,4145
석주돈가,20180718,제주 제주시 삼도일동 578번지,4146
석촌,20220513,제주 서귀포시 강정동 1914-1번지 1층,4147
선명,20170818,제주 제주시 이호이동 258-11번지 1층,4148
선미닭집,20131113,제주 제주시 이도일동 ,4149
선미뷔페,20180813,제주 제주시 건입동 1277-15번지 1층,4150
선미식당,20010802,제주 서귀포시 성산읍 성산리 189번지,4151
