,pk,AREA_NM,New_ADDR,Old_ADDR
906,906,제주올레 10-1코스,제주특별자치도 서귀포시 대정읍 가파리 298,제주특별자치도 서귀포시 대정읍 가파리 298
907,907,제주올레 10코스,제주특별자치도 서귀포시 대정읍 상모리 산 2-27,제주특별자치도 서귀포시 대정읍 상모리 산 2-27
908,908,제주올레 11코스,제주특별자치도 서귀포시 대정읍 동일리 3168,명제주특별자치도 서귀포시 대정읍 대한로 15-1
909,909,제주올레 12코스,제주특별자치도 서귀포시 대정읍 신도리 2883-2,제주특별자치도 서귀포시 대정읍 신도리 2883-2
910,910,제주올레 13코스,제주특별자치도 제주시 한경면 조수리 2137-2,제주특별자치도 제주시 한경면 조수리 2137-2
911,911,제주올레 14-1코스,제주특별자치도 서귀포시 안덕면 서광리 산 50-22,제주특별자치도 서귀포시 안덕면 서광리 산 50-22
912,912,제주올레 14코스,제주특별자치도 제주시 한림읍 월령리 산 9-15,제주특별자치도 제주시 한림읍 월령리 산 9-15
913,913,제주올레 15-A코스,제주특별자치도 제주시 애월읍 납읍리 2695-5,제주특별자치도 제주시 애월읍 납읍리 2695-5
914,914,제주올레 15-B코스,제주특별자치도 제주시 한림읍 한림해안로 192,제주특별자치도 제주시 한림읍 대림리 2019-17
915,915,제주올레 16코스,제주특별자치도 제주시 애월읍 고내리 1111-2,제주특별자치도 제주시 애월읍 고내리 1111-2
916,916,제주올레 17코스,제주특별자치도 제주시 도두1동 2612-1,제주특별자치도 제주시 도두1동 2612-1
917,917,제주올레 18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,제주특별자치도 제주시 추자면 묵리 산 133
918,918,제주올레 18코스,제주특별자치도 제주시 삼양1동 1131-2,제주특별자치도 제주시 삼양1동 1131-2
919,919,제주올레 19코스,제주특별자치도 제주시 조천읍 조천리 1142,제주특별자치도 제주시 조천읍 조천리 1142
920,920,제주올레 1코스,제주특별자치도 서귀포시 성산읍 오조리 396-1,제주특별자치도 서귀포시 성산읍 오조리 396-1
921,921,제주올레 20코스,제주특별자치도 제주시 구좌읍 행원동길 22,제주특별자치도 제주시 구좌읍 행원리 768
922,922,제주올레 21코스,제주특별자치도 제주시 구좌읍 하도리 3204-1,제주특별자치도 제주시 구좌읍 하도리 3204-1
923,923,제주올레 2코스,제주특별자치도 서귀포시 성산읍 고성리 2563-3,제주특별자치도 서귀포시 성산읍 고성리 2563-3
924,924,제주올레 3코스,제주특별자치도 서귀포시 표선면 하천리 87-1,제주특별자치도 서귀포시 표선면 하천리 87-1
925,925,제주올레 4코스,제주특별자치도 서귀포시 남원읍 태흥리 200-2,제주특별자치도 서귀포시 남원읍 태흥리 200-2
926,926,제주올레 5코스,제주특별자치도 서귀포시 남원읍 남태해안로 140,제주특별자치도 서귀포시 남원읍 남원리 91-6
927,927,제주올레 6코스,제주특별자치도 서귀포시 보목동 1377-4,제주특별자치도 서귀포시 보목동 1377-4
928,928,제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,제주특별자치도 서귀포시 서호동 553-1
929,929,제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,명제주특별자치도 서귀포시 남성로 62
930,930,제주올레 8코스,제주특별자치도 서귀포시 예래해안로 256,제주특별자치도 서귀포시 하예동 532-3
931,931,제주올레 9코스,제주특별자치도 서귀포시 안덕면 감산리 982-2,제주특별자치도 서귀포시 안덕면 감산리 982-2
932,932,제주용암수 홍보관,제주특별자치도 제주시 구좌읍 일주동로 2706-27 (한동리) 오리온 제주용암수,제주특별자치도 제주시 구좌읍 한동리 4849-18
933,933,제주우리병원,제주특별자치도 제주시 중앙로 373,제주특별자치도 제주시 이도이동 1986-3
934,934,제주워터월드,제주특별자치도 서귀포시 월드컵로 33,제주특별자치도 서귀포시 법환동 914
935,935,제주유리박물관,제주특별자치도 서귀포시 중산간서로 1403,제주특별자치도 서귀포시 상예동 4303
936,936,제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462,제주특별자치도 제주시 한경면 저지리 3135-1 유리의 성
937,937,제주인디,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,제주특별자치도 서귀포시 성산읍 삼달리 1010
938,938,제주잠수함(국제리더스클럽),제주특별자치도 제주시 조천읍 조함해안로 321-21,제주특별자치도 제주시 조천읍 신흥리 1-11
939,939,제주절물자연휴양림,제주특별자치도 제주시 명림로 584,제주특별자치도 제주시 봉개동 산78-1
940,940,제주제트,제주특별자치도 서귀포시 대포로 172-5,제주특별자치도 서귀포시 대포동 2184-10
941,941,제주조천스위스마을,제주특별자치도 제주시 조천읍 함와로 566-27,제주특별자치도 제주시 조천읍 와산리 1559-18
942,942,제주중앙성당,제주특별자치도 제주시 관덕로8길 14,제주특별자치도 제주시 삼도이동 114
943,943,제주쥬티클럽,제주특별자치도 서귀포시 성산읍 신양로 113,제주특별자치도 서귀포시 성산읍 고성리 206-7
944,944,제주참숯가마찜질방,제주특별자치도 서귀포시 성산읍 삼달로 47,제주특별자치도 서귀포시 성산읍 삼달리 124-3
945,945,제주추사관,제주특별자치도 서귀포시 대정읍 추사로 44,제주특별자치도 서귀포시 대정읍 안성리 1661-1
946,946,제주친구,제주특별자치도 서귀포시 동홍로 149,제주특별자치도 서귀포시 동홍동 1255-2
947,947,제주카약,제주특별자치도 제주시 조천읍 평사길 19,제주특별자치도 제주시 조천읍 함덕리 206-1
948,948,제주카트클럽,제주특별자치도 제주시 한림읍 중산간서로 3853,제주특별자치도 제주시 한림읍 월림리 341-2
949,949,제주커피박물관 바움 Baum,제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,제주특별자치도 서귀포시 성산읍 고성리 2040-1
950,950,제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,제주특별자치도 제주시 영평동 2263-5
951,951,제주특별자치도 도립미술관,제주특별자치도 제주시 1100로 2894-78,제주특별자치도 제주시 연동 680-7 제주도립미술관
952,952,제주펫,제주특별자치도 서귀포시 남원읍 한신로531번길 22-3,제주특별자치도 서귀포시 남원읍 신흥리 1759-3
953,953,제주평화박물관(전쟁평화박물관)[휴관중],제주특별자치도 제주시 한경면 청수서5길 63,제주특별자치도 제주시 한경면 청수서5길 63
954,954,제주플래티늄카라반,제주특별자치도 제주시 애월읍 하귀미수포길 5-8,제주특별자치도 제주시 애월읍 하귀미수포길 5-8
955,955,제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,제주특별자치도 제주시 도남동 78 영산홍아파트
956,956,제주한라병원,제주특별자치도 제주시 도령로 65,제주특별자치도 제주시 연동 1963-2
957,957,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항곡우주박물관,제주특별자치도 서귀포시 안덕면 서광리 산39 제주항공우주박물관
958,958,제주항일기념관,제주특별자치도 제주시 조천읍 신북로 303,제주특별자치도 제주시 조천읍 조천리 1156 제주항일기념관
959,959,제주해양동물박물관,제주특별자치도 서귀포시 성산읍 서성일로 689-21,제주특별자치도 서귀포시 성산읍 수산리 3233
960,960,제주해양레저,제주특별자치도 서귀포시 중문관광로 192,제주특별자치도 서귀포시 중문동 2785-2
961,961,제주해양레저파크,제주특별자치도 제주시 조천읍 조함해안로 519-10,제주특별자치도 제주시 조천읍 함덕리 1008-1
962,962,제주해양사업단,제주특별자치도서귀포시대정읍최남단해안로 130,제주특별자치도 서귀포시 대정읍 하모리 646-20
963,963,제주햇살농원,제주특별자치도 제주시 조천읍 북선로 189,제주특별자치도 제주시 조천읍 선흘리 3530-1
964,964,제주향교,제주특별자치도 제주시 서문로 43,제주특별자치도 제주시 용담일동 298-8 제주향교
965,965,제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,제주특별자치도 서귀포시 표선면 표선리 2608
966,966,제주현대미술관,제주특별자치도 제주시 한경면 저지14길 35,제주특별자치도 제주시 한경면 저지14길 35
967,967,조은승마장,제주특별자치도 서귀포시 안덕면 동광로 265-14,제주특별자치도 서귀포시 안덕면 동광리 897-2
968,968,지포뮤지엄,제주특별자치도 서귀포시 성산읍 섭지코지로 107,제주특별자치도 서귀포시 성산읍 고성리 127-2 휘닉스아일랜드콘도
969,969,참굴비조형물,제주특별자치도 제주시 추자면 묵리 산 131-1,제주특별자치도 제주시 추자면 묵리 산 131-1
970,970,청초밭영농조합법인,제주특별자치도 서귀포시 표선면 성읍이리로57번길 34,제주특별자치도 서귀포시 표선면 성읍리 2497
971,971,제주홀스타승마장,제주특별자치도 제주시 산록북로 8,제주특별자치도 제주시 연동 산146-19
972,972,조은동물병원,제주특별자치도 서귀포시 동문로 40,제주특별자치도 서귀포시 서귀동 270-7
973,973,중문레져UTV,제주특별자치도 서귀포시 산록남로 1578,제주특별자치도 서귀포시 대포동 산38-2
974,974,추억애거리,제주특별자치도 제주시 도공로 3-3,제주특별자치도 제주시 도두일동 2630-1
975,975,추자도,제주특별자치도 제주시 추자면 추자도,제주특별자치도 제주시 추자면 추자도
976,976,추자도 숭어체험장,제주특별자치도 제주시 추자면 석두리길 4,제주특별자치도 제주시 추자면 신양리 874-11
977,977,추자도등대,제주특별자치도 제주시 추자면 영흥4길 43,제주특별자치도 제주시 추자면 영흥리 75
978,978,추자등대,제주특별자치도 제주시 추자면 영흥리 77-3,제주특별자치도 제주시 추자면 영흥리 77-3
979,979,추자연도교,제주특별자치도 제주시 추자면 영흥리 97-3,제주특별자치도 제주시 추자면 영흥리 97-3
980,980,취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688,제주특별자치도 서귀포시 성산읍 오조리 398-10
981,981,칠머리길,제주특별자치도 제주시 칠머리길 1,제주특별자치도 제주시 건입동 956-16
982,982,카멜리아힐,제주 서귀포시 안덕면 병악로 166,제주특별자치도 서귀포시 안덕면 상창리 271
983,983,카카오본사(구 스페이스닷원),제주특별자치도 제주시 첨단로 242,제주특별자치도 제주시 영평동 2181
984,984,카카오패밀리 로이인더정글카밀라스,제주특별자치도 제주시 구좌읍 구좌로 60,제주특별자치도 제주시 구좌읍 세화리 1413-2
985,985,캐니언파크,제주특별자치도 제주시 삼무로 51,제주특별자치도 제주시 연동 281-20
986,986,캐릭파크,제주특별자치도 제주시 조천읍 선교로 266,제주특별자치도 제주시 조천읍 선흘리 2019-3
987,987,캔디원,제주특별자치도 제주시 조천읍 선교로 384,제주특별자치도 제주시 조천읍 선흘리 1776
988,988,캘리그라피 오월,제주특별자치도 제주시 오남로 90,제주특별자치도 제주시 오라이동 959-1
